week,team,position,player,team_defense_frec,team_defense_safe,team_puntret_tds,team_points_allowed,team_kickret_tds,team_defense_tds,team_defense_int,team_defense_sk,team_defense_two_pt_return,defense_two_pt_return,kicking_fgm_yds,kicking_xpmade,rushing_yds,rushing_twoptm,rushing_tds,fumbles_lost,receiving_yds,receiving_rec,receiving_tds,receiving_twoptm,passing_yds,passing_tds,passing_twoptm,passing_ints,defense_puntblk,defense_fgblk
6.0,NE,WR,C.Hogan,,,,,,,,,,0.0,,,,,,,19.0,1.0,0.0,0.0,,,,,,
6.0,NYJ,LB,J.Martin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NE,P,R.Allen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NE,SS,J.Richards,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NE,DEF,D.Wise,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NE,WR,D.Amendola,,,,,,,,,,0.0,,,,,,,40.0,3.0,0.0,0.0,,,,,,
6.0,NYJ,SS,R.Miles,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYJ,P,L.Edwards,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NE,RB,M.Gillislee,,,,,,,,,,0.0,,,44.0,0.0,0.0,1.0,,,,,,,,,,
6.0,NYJ,LB,D.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYJ,OLB,D.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NE,RB,J.White,,,,,,,,,,0.0,,,23.0,0.0,0.0,,22.0,4.0,0.0,0.0,,,,,,
6.0,NYJ,CB,M.Claiborne,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYJ,DB,B.Skrine,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,
6.0,NE,OLB,K.Van Noy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NE,DT,A.Branch,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYJ,WR,J.Kearse,,,,,,,,,,0.0,,,,,,,79.0,4.0,0.0,0.0,,,,,,
6.0,NE,SS,P.Chung,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NE,FS,D.McCourty,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYJ,DEF,M.Maye,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYJ,OLB,D.Bass,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NE,DE,C.Marsh,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NE,DT,M.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYJ,LB,J.Stanford,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NE,WR,P.Dorsett,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYJ,DE,K.Ealy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYJ,OT,B.Shell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYJ,DT,S.McLendon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NE,DB,B.King,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYJ,RB,T.Cadet,,,,,,,,,,0.0,,,3.0,0.0,0.0,,26.0,3.0,0.0,0.0,,,,,,
6.0,NYJ,WR,E.Tomlinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYJ,DE,M.Pennel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NE,DEF,A.Butler,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NE,FS,D.Harmon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYJ,DT,L.Thomas,,,,,,,,,,0.0,,,,,,,5.0,1.0,0.0,0.0,,,,,,
6.0,NE,OT,M.Cannon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYJ,DB,T.Brooks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYJ,DE,M.Wilkerson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NE,LS,J.Cardona,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,NYJ,WR,X.Coleman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,P,B.Pinion,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,OLB,E.Harold,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,WAS,WR,J.Crowder,,,,,,,,,,0.0,,,11.0,0.0,0.0,,15.0,3.0,0.0,0.0,,,,,,
6.0,WAS,T,T.Williams,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,
6.0,WAS,RB,C.Thompson,,,,,,,,,,0.0,,,33.0,0.0,0.0,0.0,105.0,4.0,0.0,0.0,,,,,,
6.0,SF,,K.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,CB,D.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,WAS,QB,K.Cousins,,,,,,,,,,0.0,,,26.0,0.0,1.0,,,,,,330.0,2.0,0.0,1.0,,
6.0,WAS,WR,T.Pryor,,,,,,,,,,0.0,,,,,,,23.0,3.0,0.0,0.0,,,,,,
6.0,SF,CB,R.Robinson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,WAS,RB,S.Perine,,,,,,,,,,0.0,,,23.0,0.0,0.0,,24.0,3.0,1.0,0.0,,,,,,
6.0,SF,DE,A.Armstead,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,MLB,B.Coyle,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,OLB,R.Armstrong,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,DEF,S.Thomas,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,WAS,WR,J.Doctson,,,,,,,,,,0.0,,,,,,,11.0,1.0,1.0,0.0,,,,,,
6.0,WAS,K,D.Hopkins,,,,,,,,,,0.0,69.0,2.0,,,,,,,,,,,,,,
6.0,WAS,CB,B.Breeland,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,WR,M.Goodwin,,,,,,,,,,0.0,,,6.0,0.0,0.0,,26.0,2.0,0.0,0.0,,,,,,
6.0,WAS,DT,S.McGee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,RB,C.Hyde,,,,,,,,,,0.0,,,28.0,0.0,2.0,,47.0,5.0,0.0,0.0,,,,,,
6.0,WAS,OLB,R.Kerrigan,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,WAS,DEF,M.Nicholson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,WAS,LB,Z.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,QB,B.Hoyer,,,,,,,,,,0.0,,,,,,,,,,,34.0,0.0,0.0,0.0,,
6.0,SF,WR,P.Garcon,,,,,,,,,,0.0,,,,,,,55.0,5.0,0.0,0.0,,,,,,
6.0,WAS,DB,D.Swearinger,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,WR,G.Kittle,,,,,,,,,,0.0,,,,,,,46.0,4.0,0.0,0.0,,,,,,
6.0,SF,DE,D.Buckner,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,WAS,WR,R.Grant,,,,,,,,,,0.0,,,,,,,39.0,3.0,0.0,0.0,,,,,,
6.0,WAS,P,T.Way,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,WR,T.Taylor,,,,,,,,,,0.0,,,,,,,11.0,2.0,0.0,0.0,,,,,,
6.0,SF,OT,T.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,TE,G.Celek,,,,,,,,,,0.0,,,,,,,13.0,1.0,0.0,0.0,,,,,,
6.0,WAS,LB,P.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,WAS,DEF,M.Ioannidis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,DEF,A.Witherspoon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,OLB,A.Lynch,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,DL,X.Cooper,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,SS,J.Tartt,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,WAS,RB,M.Brown,,,,,,,,,,0.0,,,2.0,0.0,0.0,,11.0,1.0,0.0,0.0,,,,,,
6.0,WAS,ILB,M.Foster,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,WAS,CB,Q.Dunbar,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,WAS,TE,J.Reed,,,,,,,,,,0.0,,,,,,,37.0,4.0,0.0,0.0,,,,,,
6.0,SF,FS,E.Reid,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,DT,E.Mitchell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,WR,A.Robinson,,,,,,,,,,0.0,,,,,,,66.0,2.0,1.0,0.0,,,,,,
6.0,WAS,WR,J.Allen,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,DEF,D.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,WAS,T,M.Moses,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,WAS,TE,V.Davis,,,,,,,,,,0.0,,,,,,1.0,65.0,3.0,0.0,0.0,,,,,,
6.0,SF,WR,M.Breida,,,,,,,,,,0.0,,,21.0,0.0,0.0,,15.0,2.0,0.0,0.0,,,,,,
6.0,SF,QB,C.Beathard,,,,,,,,,,0.0,,,14.0,0.0,0.0,,,,,,245.0,1.0,0.0,1.0,,
6.0,WAS,OG,B.Scherff,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,,R.Gould,,,,,,,,,,0.0,52.0,3.0,,,,,,,,,,,,,,
6.0,WAS,DEF,F.Moreau,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,WAS,CB,K.Fuller,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,WAS,LB,C.Carter,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,SF,,R.Mostert,,,,,,,,,,0.0,,,16.0,0.0,0.0,,,,,,,,,,,
6.0,SF,SS,J.Ward,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,
6.0,SF,OLB,E.Dumervil,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,WAS,TE,N.Paul,,,,,,,,,,0.0,,,-1.0,0.0,0.0,,,,,,,,,,,
6.0,SF,OLB,M.Nzeocha,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TB,K,P.Murray,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,
6.0,TB,DE,C.Baker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,ARI,RB,A.Peterson,,,,,,,,,,0.0,,,134.0,0.0,2.0,0.0,,,,,,,,,,
6.0,ARI,WR,L.Fitzgerald,,,,,,,,,,0.0,,,,,,1.0,138.0,10.0,1.0,0.0,,,,,,
6.0,ARI,QB,C.Palmer,,,,,,,,,,0.0,,,-4.0,0.0,0.0,0.0,,,,,283.0,3.0,0.0,1.0,,
6.0,TB,DB,R.McClain,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TB,CB,V.Hargreaves III,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TB,DE,W.Gholston,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TB,SS,C.Conte,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TB,DB,B.Grimes,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,ARI,TE,J.Gresham,,,,,,,,,,0.0,,,,,,,32.0,2.0,0.0,0.0,,,,,,
6.0,ARI,K,P.Dawson,,,,,,,,,,0.0,28.0,5.0,,,,,,,,,,,,,,
6.0,TB,WR,M.Evans,,,,,,,,,,0.0,,,,,,,95.0,3.0,1.0,0.0,,,,,,
6.0,TB,QB,J.Winston,,,,,,,,,,0.0,,,,,,,,,,,61.0,0.0,0.0,0.0,,
6.0,ARI,DT,C.Peters,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TB,RB,D.Martin,,,,,,,,,,0.0,,,53.0,1.0,1.0,,11.0,1.0,0.0,0.0,,,,,,
6.0,ARI,DB,T.Branch,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TB,TE,C.Brate,,,,,,,,,,0.0,,,,,,,76.0,6.0,1.0,0.0,,,,,,
6.0,ARI,LB,C.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TB,WR,D.Jackson,,,,,,,,,,0.0,,,,,,,38.0,3.0,1.0,0.0,,,,,,
6.0,ARI,CB,J.Bethel,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TB,RB,C.Sims III,,,,,,,,,,0.0,,,,,,,45.0,4.0,0.0,0.0,,,,,,
6.0,ARI,DEF,H.Reddick,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TB,P,B.Anger,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,ARI,,K.Williams,,,,,,,,,,0.0,,,14.0,0.0,0.0,,,,,,,,,,,
6.0,TB,OLB,L.David,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,
6.0,ARI,TE,T.Niklas,,,,,,,,,,0.0,,,,,,,20.0,2.0,1.0,0.0,,,,,,
6.0,TB,DEF,K.Beckwith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TB,DEF,J.Evans,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TB,DT,G.McCoy,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,ARI,WR,J.Brown,,,,,,,,,,0.0,,,,,,,63.0,3.0,1.0,0.0,,,,,,
6.0,TB,DE,R.Ayers Jr.,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,ARI,LB,K.Martin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,ARI,OLB,D.Bucannon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TB,WR,O.Howard,,,,,,,,,,0.0,,,,,,,15.0,1.0,0.0,0.0,,,,,,
6.0,ARI,LB,K.Dansby,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,ARI,SS,A.Bethea,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TB,SS,T.Ward,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TB,DT,C.McDonald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,ARI,WR,Ja.Brown,,,,,,,,,,0.0,,,,,,,30.0,1.0,0.0,0.0,,,,,,
6.0,TB,,C.Lynch,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,ARI,CB,P.Peterson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TB,WR,A.Humphries,,,,,,,,,,0.0,,,,,,,51.0,6.0,0.0,0.0,,,,,,
6.0,TB,QB,R.Fitzpatrick,,,,,,,,,,0.0,,,10.0,0.0,0.0,,,,,,290.0,3.0,0.0,2.0,,
6.0,ARI,NT,R.Gunter,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TB,WR,C.Godwin,,,,,,,,,,0.0,,,,,,,9.0,1.0,0.0,0.0,,,,,,
6.0,TB,WR,B.Reedy,,,,,,,,,,0.0,,,4.0,0.0,0.0,,,,,,,,,,,
6.0,TB,OG,A.Marpet,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,ARI,FS,T.Mathieu,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,ARI,NT,J.Mauro,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,ARI,WR,J.Nelson,,,,,,,,,,0.0,,,16.0,0.0,0.0,,,,,,,,,,,
6.0,TB,TE,L.Stocker,,,,,,,,,,0.0,,,,,,,5.0,1.0,0.0,0.0,,,,,,
6.0,TB,OT,D.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,ARI,RB,A.Ellington,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,ARI,DEF,B.Baker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,ARI,P,A.Lee,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,ARI,CB,T.Williams,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TB,,J.Rodgers,,,,,,,,,,0.0,,,1.0,0.0,0.0,,6.0,1.0,0.0,0.0,,,,,,
6.0,TB,DEF,I.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,ARI,OT,E.Watford,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,
6.0,TB,DE,N.Spence,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,ARI,DE,F.Rucker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,TB,WR,P.Barber,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,K,J.Myers,,,,,,,,,,0.0,41.0,2.0,,,,,,,,,,,,,,
6.0,LA,WR,P.Cooper,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,
6.0,LA,K,G.Zuerlein,,,,,,,,,,0.0,85.0,3.0,,,,,,,,,,,,,,
6.0,JAX,RB,L.Fournette,,,,,,,,,,0.0,,,130.0,0.0,1.0,,8.0,2.0,0.0,0.0,,,,,,
6.0,JAX,DB,P.Thompson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LA,RB,T.Gurley,,,,,,,,,,0.0,,,116.0,0.0,0.0,,4.0,1.0,0.0,0.0,,,,,,
6.0,JAX,OLB,T.Smith,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,DT,M.Jackson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LA,P,J.Hekker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LA,CB,T.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,QB,B.Bortles,,,,,,,,,,0.0,,,19.0,0.0,0.0,0.0,,,,,241.0,1.0,0.0,1.0,,
6.0,JAX,WR,M.Lee,,,,,,,,,,0.0,,,17.0,0.0,0.0,,83.0,5.0,0.0,0.0,,,,,,
6.0,LA,OLB,A.Ogletree,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LA,OLB,C.Barwin,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,P,B.Nortman,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LA,QB,J.Goff,,,,,,,,,,0.0,,,9.0,0.0,0.0,,,,,,124.0,1.0,0.0,0.0,,
6.0,LA,WR,R.Woods,,,,,,,,,,0.0,,,,,,1.0,70.0,5.0,0.0,0.0,,,,,,
6.0,JAX,CB,A.Bouye,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,DT,A.Jones,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LA,WR,S.Watkins,,,,,,,,,,0.0,,,,,,,11.0,1.0,0.0,0.0,,,,,,
6.0,LA,CB,K.Webster,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,WR,A.Hurns,,,,,,,,,,0.0,,,,,,,37.0,3.0,0.0,0.0,,,,,,
6.0,LA,OLB,C.Littleton,,,,,,,,,,0.0,,,,,,,,,,,,,,,1.0,
6.0,JAX,RB,C.Ivory,,,,,,,,,,0.0,,,3.0,0.0,0.0,,74.0,9.0,1.0,0.0,,,,,,
6.0,LA,TE,T.Higbee,,,,,,,,,,0.0,,,,,,,0.0,1.0,0.0,0.0,,,,,,
6.0,JAX,CB,A.Colvin,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,
6.0,JAX,DE,Y.Ngakoue,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,DE,C.Campbell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LA,DE,R.Quinn,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LA,OLB,M.Barron,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,WR,A.Benn,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,OLB,M.Jack,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,SS,B.Church,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LA,WR,C.Kupp,,,,,,,,,,0.0,,,,,,,35.0,2.0,0.0,0.0,,,,,,
6.0,JAX,DB,T.Gipson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LA,WR,G.Everett,,,,,,,,,,0.0,,,,,,,4.0,1.0,1.0,0.0,,,,,,
6.0,LA,DEF,M.Fox,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,WR,K.Cole,,,,,,,,,,0.0,,,,,,,7.0,1.0,0.0,0.0,,,,,,
6.0,LA,DB,Co.Davis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LA,WR,T.Austin,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,,,,
6.0,JAX,WR,M.McCaffrey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LA,DT,T.Walker,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LA,DEF,J.Johnson,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LA,DT,M.Brockers,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,TE,M.Lewis,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LA,DT,A.Donald,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,DEF,B.Brown,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LA,RB,M.Brown,,,,,,,,,,0.0,,,17.0,0.0,0.0,,,,,,,,,,,
6.0,LA,ILB,B.Hager,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,WR,C.Robinson,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,
6.0,LA,DB,N.Robey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,TE,J.O'Shaughnessy,,,,,,,,,,0.0,,,,,,,11.0,2.0,0.0,0.0,,,,,,
6.0,LA,DEF,T.Smart,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,CB,J.Ramsey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LA,DT,E.Westbrooks,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LA,DEF,S.Ebukam,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,OL,P.Omameh,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,
6.0,JAX,,T.Bohanon,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,LA,DE,M.Longacre,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,TE,B.Koyack,,,,,,,,,,0.0,,,,,,,21.0,1.0,0.0,0.0,,,,,,
6.0,JAX,DEF,L.Pitts,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,DEF,E.Ankou,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,JAX,DEF,D.Smoot,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,KC,K,H.Butker,,,,,,,,,,0.0,79.0,1.0,,,,,,,,,,,,,,
6.0,KC,ILB,R.Ragland,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,PIT,RB,L.Bell,,,,,,,,,,0.0,,,179.0,0.0,1.0,,12.0,3.0,0.0,0.0,,,,,,
6.0,KC,CB,M.Peters,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,PIT,WR,J.Smith-Schuster,,,,,,,,,,0.0,,,,,,,32.0,3.0,0.0,0.0,,,,,,
6.0,PIT,QB,B.Roethlisberger,,,,,,,,,,0.0,,,-2.0,0.0,0.0,,,,,,252.0,1.0,0.0,1.0,,
6.0,PIT,RB,T.Watson,,,,,,,,,,0.0,,,3.0,0.0,0.0,,,,,,,,,,,
6.0,KC,OLB,D.Ford,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,PIT,WR,A.Brown,,,,,,,,,,0.0,,,,,,0.0,155.0,8.0,1.0,0.0,,,,,,
6.0,KC,,T.Mitchell,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
6.0,KC,DE,A.Bailey,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
